SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Orissa,2001,1672.5,1.8,132.0,1433.2,105.6,,29.99,25.88,32.61,31.62,28.13
Orissa,2002,1102.8,11.9,105.7,930.2,54.9,,30.23,25.37,33.06,32.02,28.36
Orissa,2003,1648.2,16.3,68.9,1235.7,327.3,,29.75,25.32,32.05,31.72,27.7
Orissa,2004,1290.4,14.8,85.3,1038.9,151.4,,29.79,25.47,32.69,31.42,27.65
Orissa,2005,1503.4,33.4,90.1,1153.5,226.4,,29.6,24.96,31.81,31.84,27.5
Orissa,2006,1716.9,0.2,160.5,1508.8,47.4,,30.06,27.44,32.08,31.39,27.78
Orissa,2007,1633.8,33.2,91.8,1428.4,80.4,,29.84,25.73,32.32,31.4,28.03
Orissa,2008,1538.9,37.9,83.1,1393.2,24.8,,29.64,24.72,32.11,31.25,28.29
Orissa,2009,1330.3,2.4,72.0,1122.7,133.2,,30.3,26.51,32.57,32.24,27.96
Orissa,2010,1291.9,9.9,106.4,969.9,205.7,,30.13,25.96,33.47,31.43,27.78
Orissa,2011,1346.2,19.8,138.7,1167.0,20.7,,29.82,25.33,32.07,31.55,28.23
Orissa,2012,1405.9,54.4,57.0,1153.3,141.3,,29.81,25.03,32.33,31.77,27.88
Orissa,2013,1632.4,11.2,113.4,1115.6,392.2,,29.81,25.58,32.58,31.33,27.83
Orissa,2014,1536.9,17.7,148.7,1255.7,114.8,,29.72,24.9,31.82,32.0,27.81
Orissa,2015,1210.1,18.4,110.7,1034.5,46.5,,29.9,25.74,31.68,31.87,28.27
Orissa,2016,1253.5,18.9,98.7,1031.5,104.4,,31.63,28.33,34.57,32.28,30.03
Orissa,2017,1344.5,1.7,93.8,1053.1,195.9,,,,,,
