SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
West Madhya Pradesh,1994,1179.5,20.1,6.9,1147.0,5.5,,29.46,25.09,31.85,31.3,27.52
West Madhya Pradesh,1995,864.7,15.5,18.3,803.1,27.7,,30.18,25.68,32.4,32.01,28.52
West Madhya Pradesh,1996,1085.4,15.0,4.0,1008.0,58.4,,29.58,26.3,32.07,31.19,27.29
West Madhya Pradesh,1997,1058.3,3.0,6.4,867.6,181.4,,29.05,24.63,31.26,31.77,26.65
West Madhya Pradesh,1998,926.9,3.1,11.3,867.0,45.5,,29.7,24.96,31.89,31.75,27.83
West Madhya Pradesh,1999,1052.7,32.0,4.5,929.8,86.5,,29.81,25.16,32.45,31.55,27.95
West Madhya Pradesh,2000,,,30.3,581.7,1.4,,29.75,24.82,32.22,31.25,28.53
West Madhya Pradesh,2001,787.0,2.2,23.5,699.1,62.2,,29.99,25.88,32.61,31.62,28.13
West Madhya Pradesh,2002,684.1,20.1,7.1,644.4,12.6,,30.23,25.37,33.06,32.02,28.36
West Madhya Pradesh,2003,946.4,22.2,1.4,919.2,3.6,,29.75,25.32,32.05,31.72,27.7
West Madhya Pradesh,2004,848.1,16.8,5.3,779.2,46.7,,29.79,25.47,32.69,31.42,27.65
West Madhya Pradesh,2005,752.2,16.8,20.3,712.4,2.7,,29.6,24.96,31.81,31.84,27.5
West Madhya Pradesh,2006,1169.2,0.0,70.4,1073.5,25.2,16.0,30.06,27.44,32.08,31.39,27.78
West Madhya Pradesh,2007,806.5,13.3,17.8,764.3,11.1,51.0,29.84,25.73,32.32,31.4,28.03
West Madhya Pradesh,2008,791.1,0.4,8.8,761.5,20.5,3.0,29.64,24.72,32.11,31.25,28.29
West Madhya Pradesh,2009,877.0,5.5,7.9,689.4,174.1,1467.0,30.3,26.51,32.57,32.24,27.96
West Madhya Pradesh,2010,776.3,7.6,1.4,748.3,19.0,175.0,30.13,25.96,33.47,31.43,27.78
West Madhya Pradesh,2011,1063.9,1.7,5.5,1056.5,0.2,,29.82,25.33,32.07,31.55,28.23
West Madhya Pradesh,2012,1035.2,6.2,4.0,1023.0,2.1,,29.81,25.03,32.33,31.77,27.88
West Madhya Pradesh,2013,1396.3,32.8,11.7,1280.4,71.4,1255.0,29.81,25.58,32.58,31.33,27.83
West Madhya Pradesh,2014,864.9,60.0,7.5,771.6,25.8,2131.0,29.72,24.9,31.82,32.0,27.81
West Madhya Pradesh,2015,1042.3,46.6,68.9,914.5,12.4,2108.0,29.9,25.74,31.68,31.87,28.27
West Madhya Pradesh,2016,1098.0,5.3,12.4,1039.6,40.6,,31.63,28.33,34.57,32.28,30.03
West Madhya Pradesh,2017,769.0,6.5,8.5,738.0,16.0,,,,,,
