SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Jharkhand,1991,1250.9,27.3,76.0,1082.2,65.5,,29.32,24.74,31.46,31.45,27.4
Jharkhand,1992,933.0,8.3,61.2,839.2,24.3,,29.23,24.6,31.32,31.28,27.49
Jharkhand,1993,1204.0,3.7,98.6,1035.9,65.9,,29.55,25.31,31.61,31.47,27.74
Jharkhand,1994,1579.4,41.5,49.8,1366.3,121.8,,29.46,25.09,31.85,31.3,27.52
Jharkhand,1995,1366.5,23.5,56.9,1143.9,142.2,,30.18,25.68,32.4,32.01,28.52
Jharkhand,1996,1191.7,41.5,31.4,1094.8,24.1,,29.58,26.3,32.07,31.19,27.29
Jharkhand,1997,1461.3,13.2,56.1,1262.1,129.8,,29.05,24.63,31.26,31.77,26.65
Jharkhand,1998,1353.8,97.0,133.4,964.1,159.3,,29.7,24.96,31.89,31.75,27.83
Jharkhand,1999,1586.9,0.7,97.0,1345.1,144.1,,29.81,25.16,32.45,31.55,27.95
Jharkhand,2000,1191.5,24.7,93.6,1053.4,19.7,,29.75,24.82,32.22,31.25,28.53
Jharkhand,2001,1254.4,5.8,101.4,1031.5,115.7,,29.99,25.88,32.61,31.62,28.13
Jharkhand,2002,1034.9,14.4,60.9,902.5,57.1,,30.23,25.37,33.06,32.02,28.36
Jharkhand,2003,1245.0,33.9,73.1,869.0,269.1,,29.75,25.32,32.05,31.72,27.7
Jharkhand,2004,1136.6,8.2,75.2,923.5,129.7,,29.79,25.47,32.69,31.42,27.65
Jharkhand,2005,960.4,39.6,50.7,779.5,90.5,,29.6,24.96,31.81,31.84,27.5
Jharkhand,2006,1459.5,0.5,145.5,1281.4,32.0,,30.06,27.44,32.08,31.39,27.78
Jharkhand,2007,1437.3,50.1,105.8,1234.1,47.2,,29.84,25.73,32.32,31.4,28.03
Jharkhand,2008,1325.3,22.9,59.7,1207.7,35.0,,29.64,24.72,32.11,31.25,28.29
Jharkhand,2009,996.1,2.6,80.8,826.1,86.6,,30.3,26.51,32.57,32.24,27.96
Jharkhand,2010,697.1,2.5,36.4,578.4,79.8,,30.13,25.96,33.47,31.43,27.78
Jharkhand,2011,1374.7,5.8,86.8,1258.7,23.4,,29.82,25.33,32.07,31.55,28.23
Jharkhand,2012,1065.0,45.0,17.7,908.3,94.0,,29.81,25.03,32.33,31.77,27.88
Jharkhand,2013,1253.6,19.0,109.0,844.5,281.1,161.0,29.81,25.58,32.58,31.33,27.83
Jharkhand,2014,1156.6,57.4,123.1,930.1,46.1,36.0,29.72,24.9,31.82,32.0,27.81
Jharkhand,2015,1081.8,14.8,102.6,938.8,25.6,102.0,29.9,25.74,31.68,31.87,28.27
Jharkhand,2016,1264.0,20.2,91.3,1107.0,45.6,,31.63,28.33,34.57,32.28,30.03
Jharkhand,2017,1165.8,5.2,66.6,988.2,105.9,,,,,,
