SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Bihar,1999,1402.7,0.3,87.8,1192.9,121.7,,29.81,25.16,32.45,31.55,27.95
Bihar,2000,1207.0,12.7,137.0,1047.7,9.7,,29.75,24.82,32.22,31.25,28.53
Bihar,2001,1247.0,1.5,114.0,949.8,181.8,,29.99,25.88,32.61,31.62,28.13
Bihar,2002,1105.8,24.6,102.1,943.2,35.8,,30.23,25.37,33.06,32.02,28.36
Bihar,2003,1353.9,52.9,73.5,1082.3,145.2,,29.75,25.32,32.05,31.72,27.7
Bihar,2004,1147.8,24.8,107.0,956.4,59.5,,29.79,25.47,32.69,31.42,27.65
Bihar,2005,907.8,28.2,48.5,796.7,34.5,,29.6,24.96,31.81,31.84,27.5
Bihar,2006,1052.8,0.1,94.3,936.3,22.1,,30.06,27.44,32.08,31.39,27.78
Bihar,2007,1600.2,34.3,140.2,1369.4,56.2,,29.84,25.73,32.32,31.4,28.03
Bihar,2008,1197.7,30.0,62.6,1083.5,21.6,,29.64,24.72,32.11,31.25,28.29
Bihar,2009,889.3,0.7,102.5,707.7,78.4,,30.3,26.51,32.57,32.24,27.96
Bihar,2010,629.2,1.3,51.1,536.2,40.7,,30.13,25.96,33.47,31.43,27.78
Bihar,2011,1097.1,11.8,107.6,964.8,12.9,,29.82,25.33,32.07,31.55,28.23
Bihar,2012,1032.4,20.9,46.5,924.4,40.6,,29.81,25.03,32.33,31.77,27.88
Bihar,2013,1069.9,27.7,122.4,722.2,197.5,1246.0,29.81,25.58,32.58,31.33,27.83
Bihar,2014,1061.0,50.5,112.9,848.6,49.0,297.0,29.72,24.9,31.82,32.0,27.81
Bihar,2015,872.7,14.6,105.5,742.3,10.4,1771.0,29.9,25.74,31.68,31.87,28.27
Bihar,2016,1158.0,9.9,93.5,993.9,60.8,,31.63,28.33,34.57,32.28,30.03
Bihar,2017,1112.0,0.7,124.3,936.8,50.2,,,,,,
