SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
East Madhya Pradesh,1993,1118.9,12.2,22.3,1062.5,21.9,,29.55,25.31,31.61,31.47,27.74
East Madhya Pradesh,1994,1533.7,20.2,10.9,1477.5,25.1,,29.46,25.09,31.85,31.3,27.52
East Madhya Pradesh,1995,1032.3,33.1,52.3,926.9,20.1,,30.18,25.68,32.4,32.01,28.52
East Madhya Pradesh,1996,986.6,55.0,6.2,878.1,47.3,,29.58,26.3,32.07,31.19,27.29
East Madhya Pradesh,1997,1357.1,4.0,11.3,1101.1,240.6,,29.05,24.63,31.26,31.77,26.65
East Madhya Pradesh,1998,1013.4,35.4,32.2,892.1,53.8,,29.7,24.96,31.89,31.75,27.83
East Madhya Pradesh,1999,1443.9,22.7,4.8,1337.4,79.0,,29.81,25.16,32.45,31.55,27.95
East Madhya Pradesh,2000,874.2,0.1,7.5,864.9,1.8,,29.75,24.82,32.22,31.25,28.53
East Madhya Pradesh,2001,1170.1,3.1,37.7,1018.2,111.0,,29.99,25.88,32.61,31.62,28.13
East Madhya Pradesh,2002,950.2,31.5,6.6,862.2,49.9,,30.23,25.37,33.06,32.02,28.36
East Madhya Pradesh,2003,1438.1,60.3,3.7,1350.2,23.8,,29.75,25.32,32.05,31.72,27.7
East Madhya Pradesh,2004,955.3,20.2,5.7,900.2,29.3,,29.79,25.47,32.69,31.42,27.65
East Madhya Pradesh,2005,1366.4,45.8,72.5,1216.1,32.0,,29.6,24.96,31.81,31.84,27.5
East Madhya Pradesh,2006,943.4,0.0,82.5,832.6,28.4,16.0,30.06,27.44,32.08,31.39,27.78
East Madhya Pradesh,2007,653.8,33.3,17.7,575.3,27.5,51.0,29.84,25.73,32.32,31.4,28.03
East Madhya Pradesh,2008,1003.2,5.5,16.7,962.2,18.9,3.0,29.64,24.72,32.11,31.25,28.29
East Madhya Pradesh,2009,943.9,15.7,8.2,752.8,167.1,1467.0,30.3,26.51,32.57,32.24,27.96
East Madhya Pradesh,2010,960.4,13.2,2.4,907.0,37.8,175.0,30.13,25.96,33.47,31.43,27.78
East Madhya Pradesh,2011,1275.2,2.5,12.1,1259.4,1.1,,29.82,25.33,32.07,31.55,28.23
East Madhya Pradesh,2012,1053.1,40.0,2.9,990.9,19.2,,29.81,25.03,32.33,31.77,27.88
East Madhya Pradesh,2013,1521.9,45.4,23.9,1326.9,125.7,1255.0,29.81,25.58,32.58,31.33,27.83
East Madhya Pradesh,2014,924.9,81.8,25.3,746.6,71.2,2131.0,29.72,24.9,31.82,32.0,27.81
East Madhya Pradesh,2015,939.2,48.3,105.5,745.1,40.3,2108.0,29.9,25.74,31.68,31.87,28.27
East Madhya Pradesh,2016,1340.0,22.3,35.6,1253.1,29.0,,31.63,28.33,34.57,32.28,30.03
East Madhya Pradesh,2017,840.1,11.3,13.4,795.8,19.5,,,,,,
