SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Kerala,1998,3151.5,8.0,220.8,2263.4,659.3,,29.7,24.96,31.89,31.75,27.83
Kerala,1999,2914.6,25.5,586.2,1661.9,640.9,,29.81,25.16,32.45,31.55,27.95
Kerala,2000,2412.6,69.5,242.3,1739.4,361.5,0.0,29.75,24.82,32.22,31.25,28.53
Kerala,2001,2931.1,44.7,483.7,1892.0,510.7,41.0,29.99,25.88,32.61,31.62,28.13
Kerala,2002,2507.4,13.3,483.7,1359.0,651.3,219.0,30.23,25.37,33.06,32.02,28.36
Kerala,2003,2394.9,51.6,307.5,1542.6,493.1,3546.0,29.75,25.32,32.05,31.72,27.7
Kerala,2004,2886.1,10.5,762.0,1669.5,444.0,686.0,29.79,25.47,32.69,31.42,27.65
Kerala,2005,3031.1,26.8,366.0,2157.6,480.7,1028.0,29.6,24.96,31.81,31.84,27.5
Kerala,2006,3420.6,8.6,677.2,2193.8,541.0,981.0,30.06,27.44,32.08,31.39,27.78
Kerala,2007,3489.6,6.1,338.4,2688.5,456.5,603.0,29.84,25.73,32.32,31.4,28.03
Kerala,2008,2524.5,31.1,406.7,1670.9,415.7,733.0,29.64,24.72,32.11,31.25,28.29
Kerala,2009,2810.6,4.8,323.1,1958.9,523.8,1425.0,30.3,26.51,32.57,32.24,27.96
Kerala,2010,3131.8,19.6,360.9,1928.0,823.3,2597.0,30.13,25.96,33.47,31.43,27.78
Kerala,2011,3035.1,66.2,313.5,2209.1,446.3,,29.82,25.33,32.07,31.55,28.23
Kerala,2012,2151.1,18.3,287.4,1535.6,309.8,,29.81,25.03,32.33,31.77,27.88
Kerala,2013,3255.4,43.9,218.5,2561.2,431.8,7938.0,29.81,25.58,32.58,31.33,27.83
Kerala,2014,3046.4,14.9,364.5,2164.8,502.1,2575.0,29.72,24.9,31.82,32.0,27.81
Kerala,2015,2600.6,8.9,465.9,1514.7,611.1,4075.0,29.9,25.74,31.68,31.87,28.27
Kerala,2016,1870.9,19.3,314.2,1352.3,185.0,,31.63,28.33,34.57,32.28,30.03
Kerala,2017,2664.9,13.0,353.9,1856.5,441.5,,,,,,
