SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Naga Mani Mizo Tripura,1991,2851.9,69.4,937.0,1467.2,378.3,,29.32,24.74,31.46,31.45,27.4
Naga Mani Mizo Tripura,1992,2221.4,71.5,369.2,1503.6,277.1,,29.23,24.6,31.32,31.28,27.49
Naga Mani Mizo Tripura,1993,2881.7,150.4,747.7,1802.3,181.4,,29.55,25.31,31.61,31.47,27.74
Naga Mani Mizo Tripura,1994,1712.5,39.6,484.7,1059.2,129.0,,29.46,25.09,31.85,31.3,27.52
Naga Mani Mizo Tripura,1995,2340.2,41.9,375.2,1637.9,285.3,,30.18,25.68,32.4,32.01,28.52
Naga Mani Mizo Tripura,1996,2194.5,38.1,535.3,1413.9,207.2,,29.58,26.3,32.07,31.19,27.29
Naga Mani Mizo Tripura,1997,2212.0,35.1,501.4,1567.9,107.7,,29.05,24.63,31.26,31.77,26.65
Naga Mani Mizo Tripura,1998,2225.4,59.7,653.2,1367.9,144.7,,29.7,24.96,31.89,31.75,27.83
Naga Mani Mizo Tripura,1999,2233.0,2.2,457.3,1510.9,262.6,,29.81,25.16,32.45,31.55,27.95
Naga Mani Mizo Tripura,2000,2363.9,48.6,746.9,1357.9,210.4,,29.75,24.82,32.22,31.25,28.53
Naga Mani Mizo Tripura,2001,2149.0,48.4,436.1,1332.6,332.0,,29.99,25.88,32.61,31.62,28.13
Naga Mani Mizo Tripura,2002,2242.3,22.5,645.1,1397.8,176.9,,30.23,25.37,33.06,32.02,28.36
Naga Mani Mizo Tripura,2003,2162.2,15.3,502.4,1423.4,221.1,,29.75,25.32,32.05,31.72,27.7
Naga Mani Mizo Tripura,2004,2353.7,7.4,563.5,1643.2,139.6,,29.79,25.47,32.69,31.42,27.65
Naga Mani Mizo Tripura,2005,1836.7,21.4,453.7,1141.1,220.4,,29.6,24.96,31.81,31.84,27.5
Naga Mani Mizo Tripura,2006,1872.0,12.9,498.8,1253.2,107.1,0.0,30.06,27.44,32.08,31.39,27.78
Naga Mani Mizo Tripura,2007,2538.2,62.6,525.8,1676.6,273.2,51.0,29.84,25.73,32.32,31.4,28.03
Naga Mani Mizo Tripura,2008,1748.9,44.4,305.3,1243.0,156.1,0.0,29.64,24.72,32.11,31.25,28.29
Naga Mani Mizo Tripura,2009,1737.7,3.2,330.1,1219.9,184.5,,30.3,26.51,32.57,32.24,27.96
Naga Mani Mizo Tripura,2010,2295.2,8.9,541.4,1482.0,262.9,7.0,30.13,25.96,33.47,31.43,27.78
Naga Mani Mizo Tripura,2011,1892.1,16.1,467.4,1313.4,95.2,,29.82,25.33,32.07,31.55,28.23
Naga Mani Mizo Tripura,2012,1922.9,34.7,427.3,1267.6,193.3,,29.81,25.03,32.33,31.77,27.88
Naga Mani Mizo Tripura,2013,1557.2,5.9,428.9,995.2,127.1,22.0,29.81,25.58,32.58,31.33,27.83
Naga Mani Mizo Tripura,2014,1599.9,22.2,267.5,1237.2,73.0,25.0,29.72,24.9,31.82,32.0,27.81
Naga Mani Mizo Tripura,2015,1922.4,28.7,473.4,1287.7,132.6,156.0,29.9,25.74,31.68,31.87,28.27
Naga Mani Mizo Tripura,2016,1956.4,42.0,478.7,1229.0,206.7,,31.63,28.33,34.57,32.28,30.03
Naga Mani Mizo Tripura,2017,2805.4,12.7,599.7,1829.8,363.3,,,,,,
