SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Konkan & Goa,1975,3515.4,0.1,14.6,3287.8,212.9,,28.89,24.12,31.62,30.66,26.99
Konkan & Goa,1976,3063.0,0.0,6.6,2965.1,91.3,,29.27,24.61,31.45,31.09,27.76
Konkan & Goa,1977,3103.3,0.0,12.3,2935.0,156.0,,29.41,25.15,31.65,31.22,27.59
Konkan & Goa,1978,2885.6,0.0,95.0,2671.8,118.8,,29.23,24.36,31.57,31.11,27.64
Konkan & Goa,1979,2509.2,0.7,0.4,2404.0,104.1,,29.63,24.99,31.7,31.87,27.67
Konkan & Goa,1980,2724.3,0.0,6.4,2645.8,72.1,,29.58,25.21,32.2,31.36,27.51
Konkan & Goa,1981,3124.7,0.6,4.3,3036.1,83.7,,29.32,24.9,31.64,31.34,27.24
Konkan & Goa,1982,2698.9,0.0,14.5,2572.6,111.7,,29.12,24.51,30.79,31.55,27.26
Konkan & Goa,1983,3814.5,0.0,0.7,3698.6,115.2,,29.11,24.62,30.84,31.48,27.23
Konkan & Goa,1984,2583.6,0.2,1.2,2460.4,121.8,,29.28,24.11,32.12,31.09,27.46
Konkan & Goa,1985,2968.5,0.0,23.7,2737.5,207.3,,29.61,25.29,32.51,31.28,27.35
Konkan & Goa,1986,2127.7,0.0,1.1,2056.3,70.3,,29.33,24.64,31.58,31.44,27.4
Konkan & Goa,1987,2635.0,0.0,9.6,2429.1,196.3,,29.72,25.07,31.37,32.24,27.82
Konkan & Goa,1988,3293.0,0.0,5.6,3220.6,66.9,,29.55,25.39,31.75,31.34,27.76
Konkan & Goa,1989,2771.5,0.0,5.6,2681.5,84.4,,29.18,24.51,31.35,31.11,27.57
Konkan & Goa,1990,3568.0,0.0,194.0,3163.2,210.8,,29.14,25.0,30.84,31.18,27.5
Konkan & Goa,1991,2954.6,0.0,21.2,2912.1,21.4,,29.32,24.74,31.46,31.45,27.4
Konkan & Goa,1992,2840.4,0.0,6.2,2752.4,81.8,,29.23,24.6,31.32,31.28,27.49
Konkan & Goa,1993,3480.9,0.0,12.1,3227.8,241.0,,29.55,25.31,31.61,31.47,27.74
Konkan & Goa,1994,3179.8,1.3,24.2,3014.1,140.1,,29.46,25.09,31.85,31.3,27.52
Konkan & Goa,1995,2766.0,3.5,18.6,2543.0,200.9,,30.18,25.68,32.4,32.01,28.52
Konkan & Goa,1996,2920.7,0.1,1.9,2670.8,248.0,,29.58,26.3,32.07,31.19,27.29
Konkan & Goa,1997,3027.2,2.6,2.8,2893.4,128.5,,29.05,24.63,31.26,31.77,26.65
Konkan & Goa,1998,3234.7,0.0,9.7,2900.6,324.4,,29.7,24.96,31.89,31.75,27.83
Konkan & Goa,1999,2912.1,0.0,67.1,2664.5,180.4,,29.81,25.16,32.45,31.55,27.95
Konkan & Goa,2000,3133.2,1.2,191.2,2841.2,99.7,0.0,29.75,24.82,32.22,31.25,28.53
Konkan & Goa,2001,2395.4,5.6,62.4,2232.7,94.7,1.0,29.99,25.88,32.61,31.62,28.13
Konkan & Goa,2002,2537.2,0.0,12.3,2446.4,78.6,0.0,30.23,25.37,33.06,32.02,28.36
Konkan & Goa,2003,2842.3,1.2,13.2,2771.6,56.3,12.0,29.75,25.32,32.05,31.72,27.7
Konkan & Goa,2004,2985.9,0.0,57.2,2885.5,43.1,3.0,29.79,25.47,32.69,31.42,27.65
Konkan & Goa,2005,3615.7,1.4,15.6,3522.2,76.6,1.0,29.6,24.96,31.81,31.84,27.5
Konkan & Goa,2006,3482.2,0.0,221.7,3035.6,224.9,1.0,30.06,27.44,32.08,31.39,27.78
Konkan & Goa,2007,3468.5,0.0,36.9,3369.9,61.7,36.0,29.84,25.73,32.32,31.4,28.03
Konkan & Goa,2008,3053.1,0.1,43.0,2949.3,60.6,43.0,29.64,24.72,32.11,31.25,28.29
Konkan & Goa,2009,2716.6,0.0,5.9,2282.2,428.5,277.0,30.3,26.51,32.57,32.24,27.96
Konkan & Goa,2010,3778.1,2.7,9.7,3467.4,298.3,242.0,30.13,25.96,33.47,31.43,27.78
Konkan & Goa,2011,3825.2,0.0,4.5,3697.3,123.5,,29.82,25.33,32.07,31.55,28.23
Konkan & Goa,2012,3018.4,0.0,1.7,2839.3,177.4,,29.81,25.03,32.33,31.77,27.88
Konkan & Goa,2013,3524.0,7.3,18.7,3345.2,152.8,198.0,29.81,25.58,32.58,31.33,27.83
Konkan & Goa,2014,2757.5,6.6,23.8,2608.8,118.4,168.0,29.72,24.9,31.82,32.0,27.81
Konkan & Goa,2015,2082.0,2.7,51.7,1908.7,118.8,293.0,29.9,25.74,31.68,31.87,28.27
Konkan & Goa,2016,3663.9,0.1,4.4,3551.0,108.5,,31.63,28.33,34.57,32.28,30.03
Konkan & Goa,2017,3443.4,0.0,47.0,3213.8,182.6,,,,,,
