SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Sub Himalayan West Bengal & Sikkim,1979,2511.7,34.9,257.7,1862.9,356.3,,29.63,24.99,31.7,31.87,27.67
Sub Himalayan West Bengal & Sikkim,1980,3148.6,56.4,507.8,2430.4,154.1,,29.58,25.21,32.2,31.36,27.51
Sub Himalayan West Bengal & Sikkim,1981,2969.3,71.8,537.1,2295.9,64.6,,29.32,24.9,31.64,31.34,27.24
Sub Himalayan West Bengal & Sikkim,1982,2337.7,10.1,347.1,1895.7,84.8,,29.12,24.51,30.79,31.55,27.26
Sub Himalayan West Bengal & Sikkim,1983,2838.8,83.7,458.3,2147.6,149.1,,29.11,24.62,30.84,31.48,27.23
Sub Himalayan West Bengal & Sikkim,1984,2748.4,40.6,530.0,1982.1,195.7,,29.28,24.11,32.12,31.09,27.46
Sub Himalayan West Bengal & Sikkim,1985,3037.9,32.8,471.2,2277.3,256.6,,29.61,25.29,32.51,31.28,27.35
Sub Himalayan West Bengal & Sikkim,1986,2365.4,7.1,282.4,1838.9,237.0,,29.33,24.64,31.58,31.44,27.4
Sub Himalayan West Bengal & Sikkim,1987,3185.5,38.1,380.6,2609.8,157.1,,29.72,25.07,31.37,32.24,27.82
Sub Himalayan West Bengal & Sikkim,1988,3141.4,31.4,436.5,2573.6,99.9,,29.55,25.39,31.75,31.34,27.76
Sub Himalayan West Bengal & Sikkim,1989,2854.6,62.6,462.2,2182.5,147.2,,29.18,24.51,31.35,31.11,27.57
Sub Himalayan West Bengal & Sikkim,1990,3565.3,113.6,596.6,2726.0,129.1,,29.14,25.0,30.84,31.18,27.5
Sub Himalayan West Bengal & Sikkim,1991,3072.4,65.7,432.3,2474.4,99.9,,29.32,24.74,31.46,31.45,27.4
Sub Himalayan West Bengal & Sikkim,1992,2358.8,56.7,363.4,1798.8,140.0,,29.23,24.6,31.32,31.28,27.49
Sub Himalayan West Bengal & Sikkim,1993,2895.9,72.9,516.2,2047.3,259.6,,29.55,25.31,31.61,31.47,27.74
Sub Himalayan West Bengal & Sikkim,1994,2127.3,104.6,484.1,1443.6,95.0,,29.46,25.09,31.85,31.3,27.52
Sub Himalayan West Bengal & Sikkim,1995,3557.8,59.0,484.5,2812.0,202.3,,30.18,25.68,32.4,32.01,28.52
Sub Himalayan West Bengal & Sikkim,1996,2800.3,65.1,546.1,2081.3,107.8,,29.58,26.3,32.07,31.19,27.29
Sub Himalayan West Bengal & Sikkim,1997,2551.4,50.2,362.9,2024.2,114.1,,29.05,24.63,31.26,31.77,26.65
Sub Himalayan West Bengal & Sikkim,1998,3655.1,50.5,533.4,2846.8,224.3,,29.7,24.96,31.89,31.75,27.83
Sub Himalayan West Bengal & Sikkim,1999,3323.3,14.9,509.3,2537.9,261.2,,29.81,25.16,32.45,31.55,27.95
Sub Himalayan West Bengal & Sikkim,2000,2908.0,46.9,566.6,2187.8,106.7,,29.75,24.82,32.22,31.25,28.53
Sub Himalayan West Bengal & Sikkim,2001,2612.6,24.5,532.2,1730.5,325.4,,29.99,25.88,32.61,31.62,28.13
Sub Himalayan West Bengal & Sikkim,2002,2547.0,40.1,514.4,1897.2,95.2,,30.23,25.37,33.06,32.02,28.36
Sub Himalayan West Bengal & Sikkim,2003,2723.3,96.3,473.3,1895.1,258.7,,29.75,25.32,32.05,31.72,27.7
Sub Himalayan West Bengal & Sikkim,2004,2714.7,31.4,491.5,1980.1,211.8,,29.79,25.47,32.69,31.42,27.65
Sub Himalayan West Bengal & Sikkim,2005,2807.7,40.6,541.6,1945.1,280.4,,29.6,24.96,31.81,31.84,27.5
Sub Himalayan West Bengal & Sikkim,2006,2262.1,17.7,429.6,1668.2,146.6,,30.06,27.44,32.08,31.39,27.78
Sub Himalayan West Bengal & Sikkim,2007,2638.9,84.2,421.7,2042.5,90.3,,29.84,25.73,32.32,31.4,28.03
Sub Himalayan West Bengal & Sikkim,2008,2689.9,55.3,393.0,2117.3,124.3,,29.64,24.72,32.11,31.25,28.29
Sub Himalayan West Bengal & Sikkim,2009,2324.6,46.3,478.9,1549.6,249.8,,30.3,26.51,32.57,32.24,27.96
Sub Himalayan West Bengal & Sikkim,2010,2612.3,25.2,590.0,1920.8,76.3,,30.13,25.96,33.47,31.43,27.78
Sub Himalayan West Bengal & Sikkim,2011,2418.7,28.4,453.9,1858.6,77.7,,29.82,25.33,32.07,31.55,28.23
Sub Himalayan West Bengal & Sikkim,2012,2632.2,29.2,407.7,2056.0,139.3,,29.81,25.03,32.33,31.77,27.88
Sub Himalayan West Bengal & Sikkim,2013,2406.1,26.7,443.4,1717.6,218.5,,29.81,25.58,32.58,31.33,27.83
Sub Himalayan West Bengal & Sikkim,2014,2322.6,26.9,394.2,1862.6,38.9,,29.72,24.9,31.82,32.0,27.81
Sub Himalayan West Bengal & Sikkim,2015,2518.6,30.7,518.5,1883.0,86.4,,29.9,25.74,31.68,31.87,28.27
Sub Himalayan West Bengal & Sikkim,2016,2624.8,27.9,434.0,2007.1,155.8,,31.63,28.33,34.57,32.28,30.03
Sub Himalayan West Bengal & Sikkim,2017,2684.9,8.1,458.2,2047.3,171.3,,,,,,
