SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Punjab,2004,351.7,38.0,42.7,234.0,37.0,52.0,29.79,25.47,32.69,31.42,27.65
Punjab,2005,552.0,96.1,42.2,413.4,0.4,251.0,29.6,24.96,31.81,31.84,27.5
Punjab,2006,647.7,18.7,79.5,504.8,44.7,1166.0,30.06,27.44,32.08,31.39,27.78
Punjab,2007,594.8,70.0,64.1,448.6,12.1,28.0,29.84,25.73,32.32,31.4,28.03
Punjab,2008,717.1,16.1,60.3,629.3,11.4,4349.0,29.64,24.72,32.11,31.25,28.29
Punjab,2009,361.2,23.9,30.1,300.1,7.1,245.0,30.3,26.51,32.57,32.24,27.96
Punjab,2010,451.5,17.6,8.6,395.1,30.2,4012.0,30.13,25.96,33.47,31.43,27.78
Punjab,2011,705.2,39.2,44.9,617.5,3.6,,29.82,25.33,32.07,31.55,28.23
Punjab,2012,493.6,65.8,34.7,379.6,13.6,,29.81,25.03,32.33,31.77,27.88
Punjab,2013,586.6,59.4,18.6,479.7,28.9,4117.0,29.81,25.58,32.58,31.33,27.83
Punjab,2014,382.7,41.9,75.5,244.6,20.7,472.0,29.72,24.9,31.82,32.0,27.81
Punjab,2015,510.8,49.0,115.0,336.3,10.5,14128.0,29.9,25.74,31.68,31.87,28.27
Punjab,2016,444.0,12.5,60.2,367.9,3.4,,31.63,28.33,34.57,32.28,30.03
Punjab,2017,497.5,45.5,39.1,390.1,22.9,,,,,,
